library,precision,k,policy,iteration,time,GFLOPS
oblas,f,10000,spread,2,1.268995,1576.050843
oblas,f,10000,spread,3,1.284762,1556.708124
oblas,f,10000,spread,4,1.269482,1575.446214
oblas,f,10000,spread,5,1.282581,1559.355406
oblas,f,11000,false,1,1.686980,1577.967446
oblas,f,11000,false,2,1.681892,1582.741804
oblas,f,11000,false,3,1.684740,1580.065956
oblas,f,11000,false,4,1.664103,1599.660712
oblas,f,11000,false,5,1.681674,1582.946976
oblas,f,11000,close,1,1.684109,1580.657858
oblas,f,11000,close,2,1.662297,1601.398866
oblas,f,11000,close,3,1.661863,1601.817143
oblas,f,11000,close,4,1.662408,1601.292080
oblas,f,11000,close,5,1.663771,1599.979632
oblas,f,11000,spread,1,1.682225,1582.427917
oblas,f,11000,spread,2,1.670956,1593.100357
oblas,f,11000,spread,3,1.663808,1599.943919
oblas,f,11000,spread,4,1.684276,1580.500619
oblas,f,11000,spread,5,1.661662,1602.010707
oblas,f,12000,false,1,2.142839,1612.813378
oblas,f,12000,false,2,2.152762,1605.379443
oblas,f,12000,false,3,2.176105,1588.159000
oblas,f,12000,false,4,2.141534,1613.796679
oblas,f,12000,false,5,2.141506,1613.817216
oblas,f,12000,close,1,2.152972,1605.222800
oblas,f,12000,close,2,2.155861,1603.071927
oblas,f,12000,close,3,2.164382,1596.761006
oblas,f,12000,close,4,2.163910,1597.109144
oblas,f,12000,close,5,2.166317,1595.334360
oblas,f,12000,spread,1,2.161953,1598.554946
oblas,f,12000,spread,2,2.141015,1614.187784
oblas,f,12000,spread,3,2.157599,1601.780840
oblas,f,12000,spread,4,2.154827,1603.841061
oblas,f,12000,spread,5,2.160887,1599.342973
oblas,f,13000,false,1,2.736870,1605.483882
oblas,f,13000,false,2,2.721404,1614.607612
oblas,f,13000,false,3,2.736221,1605.864663
oblas,f,13000,false,4,2.706413,1623.551037
oblas,f,13000,false,5,2.722278,1614.089120
oblas,f,13000,close,1,2.707713,1622.771464
oblas,f,13000,close,2,2.754160,1595.404499
oblas,f,13000,close,3,2.714581,1618.665769
oblas,f,13000,close,4,2.714358,1618.798863
oblas,f,13000,close,5,2.710927,1620.847589
oblas,f,13000,spread,1,2.726731,1611.453289
oblas,f,13000,spread,2,2.708707,1622.176175
oblas,f,13000,spread,3,2.728808,1610.226867
oblas,f,13000,spread,4,2.734292,1606.997603
oblas,f,13000,spread,5,2.730611,1609.163471
oblas,f,14000,false,1,3.400443,1613.907538
oblas,f,14000,false,2,3.407130,1610.739848
oblas,f,14000,false,3,3.424010,1602.798873
oblas,f,14000,false,4,3.423436,1603.067973
oblas,f,14000,false,5,3.480389,1576.835184
oblas,f,14000,close,1,3.411441,1608.704545
oblas,f,14000,close,2,3.406854,1610.870444
oblas,f,14000,close,3,3.407180,1610.716323
oblas,f,14000,close,4,3.416402,1606.368224
oblas,f,14000,close,5,3.404980,1611.756932
oblas,f,14000,spread,1,3.516030,1560.851210
oblas,f,14000,spread,2,3.422312,1603.594161
oblas,f,14000,spread,3,3.485622,1574.467859
oblas,f,14000,spread,4,3.420967,1604.224794
oblas,f,14000,spread,5,3.410634,1609.085104
oblas,f,15000,false,1,4.202765,1606.085638
oblas,f,15000,false,2,4.182594,1613.830975
oblas,f,15000,false,3,4.176838,1616.054833
oblas,f,15000,false,4,4.174088,1617.119685
oblas,f,15000,false,5,4.181071,1614.418707
oblas,f,15000,close,1,4.253738,1586.839449
oblas,f,15000,close,2,4.181970,1614.071780
oblas,f,15000,close,3,4.256706,1585.733086
oblas,f,15000,close,4,4.176717,1616.101854
oblas,f,15000,close,5,4.179760,1614.925184
oblas,f,15000,spread,1,4.183171,1613.608623
oblas,f,15000,spread,2,4.248421,1588.825564
oblas,f,15000,spread,3,4.227639,1596.635888
oblas,f,15000,spread,4,4.237972,1592.743082
oblas,f,15000,spread,5,4.182050,1614.041119
oblas,f,16000,false,1,5.142506,1592.997581
oblas,f,16000,false,2,5.091865,1608.840755
oblas,f,16000,false,3,5.184584,1580.068813
oblas,f,16000,false,4,5.089281,1609.657713
oblas,f,16000,false,5,5.076559,1613.691622
oblas,f,16000,close,1,5.194011,1577.201058
oblas,f,16000,close,2,5.090548,1609.257022
oblas,f,16000,close,3,5.085572,1610.831548
oblas,f,16000,close,4,5.195484,1576.753861
oblas,f,16000,close,5,5.178407,1581.953600
oblas,f,16000,spread,1,5.099914,1606.301467
oblas,f,16000,spread,2,5.087055,1610.361971
oblas,f,16000,spread,3,5.192195,1577.752822
oblas,f,16000,spread,4,5.088823,1609.802620
oblas,f,16000,spread,5,5.096960,1607.232446
oblas,f,17000,false,1,6.141763,1599.866354
oblas,f,17000,false,2,6.109473,1608.321994
oblas,f,17000,false,3,6.090467,1613.340872
oblas,f,17000,false,4,6.116136,1606.569885
oblas,f,17000,false,5,6.087271,1614.187985
oblas,f,17000,close,1,6.172199,1591.977110
oblas,f,17000,close,2,6.105820,1609.284330
oblas,f,17000,close,3,6.092770,1612.731036
oblas,f,17000,close,4,6.095946,1611.890953
oblas,f,17000,close,5,6.153151,1596.905348
oblas,f,17000,spread,1,6.162055,1594.597888
oblas,f,17000,spread,2,6.094284,1612.330633
oblas,f,17000,spread,3,6.099711,1610.895876
oblas,f,17000,spread,4,6.143756,1599.347407
oblas,f,17000,spread,5,6.171415,1592.179359
oblas,f,18000,false,1,7.213116,1617.054227
oblas,f,18000,false,2,7.229426,1613.406097
oblas,f,18000,false,3,7.254672,1607.791544
oblas,f,18000,false,4,7.277799,1602.682292
oblas,f,18000,false,5,7.204469,1618.995038
oblas,f,18000,close,1,7.225582,1614.264405
oblas,f,18000,close,2,7.213105,1617.056636
oblas,f,18000,close,3,7.324699,1592.420356
oblas,f,18000,close,4,7.209657,1617.830115
oblas,f,18000,close,5,7.246867,1609.523140
oblas,f,18000,spread,1,7.205639,1618.732201
oblas,f,18000,spread,2,7.289991,1600.001901
oblas,f,18000,spread,3,7.237611,1611.581592
oblas,f,18000,spread,4,7.223318,1614.770322
oblas,f,18000,spread,5,7.219714,1615.576504
oblas,f,19000,false,1,8.463324,1620.876105
oblas,f,19000,false,2,8.497008,1614.450653
oblas,f,19000,false,3,8.445095,1624.374917
oblas,f,19000,false,4,8.473757,1618.880553
oblas,f,19000,false,5,8.526287,1608.906723
oblas,f,19000,close,1,8.439269,1625.496171
oblas,f,19000,close,2,8.493214,1615.171859
oblas,f,19000,close,3,8.446851,1624.037230
oblas,f,19000,close,4,8.458388,1621.821972
oblas,f,19000,close,5,8.444435,1624.501802
oblas,f,19000,spread,1,8.494749,1614.880045
oblas,f,19000,spread,2,8.441438,1625.078654
oblas,f,19000,spread,3,8.458161,1621.865604
oblas,f,19000,spread,4,8.439580,1625.436376
oblas,f,19000,spread,5,8.426442,1627.970524
oblas,f,20000,false,1,9.926998,1611.766203
oblas,f,20000,false,2,9.966549,1605.370074
oblas,f,20000,false,3,9.980362,1603.148318
oblas,f,20000,false,4,9.950790,1607.912478
oblas,f,20000,false,5,9.916721,1613.436472
oblas,f,20000,close,1,9.893257,1617.263214
oblas,f,20000,close,2,9.886802,1618.319094
oblas,f,20000,close,3,9.900187,1616.131146
oblas,f,20000,close,4,9.886060,1618.440523
oblas,f,20000,close,5,9.931929,1610.965969
oblas,f,20000,spread,1,9.952285,1607.671021
oblas,f,20000,spread,2,9.903638,1615.567855
oblas,f,20000,spread,3,9.892395,1617.404066
oblas,f,20000,spread,4,9.947384,1608.463051
oblas,f,20000,spread,5,9.956587,1606.976312
oblas,d,2000,false,1,0.026492,603.959764
oblas,d,2000,false,2,0.038353,417.174838
oblas,d,2000,false,3,0.027821,575.109684
oblas,d,2000,false,4,0.025297,632.475215
oblas,d,2000,false,5,0.022252,719.032290
oblas,d,2000,close,1,0.023186,690.059482
oblas,d,2000,close,2,0.023654,676.418851
oblas,d,2000,close,3,0.029293,546.213820
oblas,d,2000,close,4,0.032918,486.059628
oblas,d,2000,close,5,0.023216,689.178362
oblas,d,2000,spread,1,0.030944,517.067092
oblas,d,2000,spread,2,0.029384,544.506757
oblas,d,2000,spread,3,0.024380,656.263200
oblas,d,2000,spread,4,0.031003,516.078939
oblas,d,2000,spread,5,0.024275,659.104541
oblas,d,3000,false,1,0.072173,748.205284
oblas,d,3000,false,2,0.081244,664.660974
oblas,d,3000,false,3,0.083814,644.280035
oblas,d,3000,false,4,0.081207,664.970000
oblas,d,3000,false,5,0.081454,662.951885
oblas,d,3000,close,1,0.072257,747.327836
oblas,d,3000,close,2,0.072333,746.545361
oblas,d,3000,close,3,0.072331,746.566128
oblas,d,3000,close,4,0.074726,722.641457
oblas,d,3000,close,5,0.072219,747.729809
oblas,d,3000,spread,1,0.072251,747.393796
oblas,d,3000,spread,2,0.072294,746.954655
oblas,d,3000,spread,3,0.074678,723.105468
oblas,d,3000,spread,4,0.072633,743.466663
oblas,d,3000,spread,5,0.072221,747.705179
oblas,d,4000,false,1,0.163033,785.117538
oblas,d,4000,false,2,0.161155,794.268829
oblas,d,4000,false,3,0.161406,793.032260
oblas,d,4000,false,4,0.161531,792.416196
oblas,d,4000,false,5,0.162058,789.842492
oblas,d,4000,close,1,0.161310,793.503129
oblas,d,4000,close,2,0.161753,791.327584
oblas,d,4000,close,3,0.161558,792.285099
oblas,d,4000,close,4,0.161423,792.949976
oblas,d,4000,close,5,0.166999,766.470683
oblas,d,4000,spread,1,0.163337,783.654183
oblas,d,4000,spread,2,0.161750,791.344536
oblas,d,4000,spread,3,0.162178,789.257763
oblas,d,4000,spread,4,0.169805,753.805099
oblas,d,4000,spread,5,0.161435,792.886397
oblas,d,5000,false,1,0.323950,771.723367
oblas,d,5000,false,2,0.323548,772.683581
oblas,d,5000,false,3,0.323698,772.324871
oblas,d,5000,false,4,0.322941,774.136199
oblas,d,5000,false,5,0.323146,773.645098
oblas,d,5000,close,1,0.323672,772.386608
oblas,d,5000,close,2,0.324028,771.538248
oblas,d,5000,close,3,0.323062,773.845845
oblas,d,5000,close,4,0.326415,765.896874
oblas,d,5000,close,5,0.324724,769.885643
oblas,d,5000,spread,1,0.323713,772.288600
oblas,d,5000,spread,2,0.324996,769.239742
oblas,d,5000,spread,3,0.324714,769.909457
oblas,d,5000,spread,4,0.324319,770.846967
oblas,d,5000,spread,5,0.324032,771.528102
oblas,d,6000,false,1,0.543862,794.319780
oblas,d,6000,false,2,0.542136,796.847943
oblas,d,6000,false,3,0.542670,796.063532
oblas,d,6000,false,4,0.538430,802.332841
oblas,d,6000,false,5,0.539774,800.335593
oblas,d,6000,close,1,0.540107,799.840947
oblas,d,6000,close,2,0.540390,799.422792
oblas,d,6000,close,3,0.538895,801.640151
oblas,d,6000,close,4,0.541437,797.877391
oblas,d,6000,close,5,0.553690,780.219383
oblas,d,6000,spread,1,0.539749,800.371949
oblas,d,6000,spread,2,0.542500,796.313605
oblas,d,6000,spread,3,0.545583,791.814110
oblas,d,6000,spread,4,0.544430,793.489934
oblas,d,6000,spread,5,0.539652,800.515296
oblas,d,7000,false,1,0.864297,793.708819
oblas,d,7000,false,2,0.864646,793.388569
oblas,d,7000,false,3,0.866879,791.344322
oblas,d,7000,false,4,0.873229,785.590086
oblas,d,7000,false,5,0.866238,791.929743
oblas,d,7000,close,1,0.864840,793.210383
oblas,d,7000,close,2,0.865565,792.545763
oblas,d,7000,close,3,0.865545,792.564305
oblas,d,7000,close,4,0.864684,793.353662
oblas,d,7000,close,5,0.865801,792.329992
oblas,d,7000,spread,1,0.865622,792.493688
oblas,d,7000,spread,2,0.864895,793.159866
oblas,d,7000,spread,3,0.865680,792.441082
oblas,d,7000,spread,4,0.864639,793.395044
oblas,d,7000,spread,5,0.866249,791.920298
oblas,d,8000,false,1,1.279647,800.220954
oblas,d,8000,false,2,1.303285,785.706593
oblas,d,8000,false,3,1.279090,800.569326
oblas,d,8000,false,4,1.293322,791.759355
oblas,d,8000,false,5,1.281814,798.867811
oblas,d,8000,close,1,1.282253,798.594463
oblas,d,8000,close,2,1.297280,789.343630
oblas,d,8000,close,3,1.297066,789.474039
oblas,d,8000,close,4,1.298773,788.436738
oblas,d,8000,close,5,1.298992,788.303419
oblas,d,8000,spread,1,1.281373,799.142700
oblas,d,8000,spread,2,1.300863,787.169699
oblas,d,8000,spread,3,1.298849,788.390063
oblas,d,8000,spread,4,1.302014,786.474092
oblas,d,8000,spread,5,1.280184,799.884968
oblas,d,9000,false,1,1.843915,790.709100
oblas,d,9000,false,2,1.853829,786.480509
oblas,d,9000,false,3,1.813905,803.790913
oblas,d,9000,false,4,1.803118,808.599499
oblas,d,9000,false,5,1.805416,807.569990
oblas,d,9000,close,1,1.799657,810.154387
oblas,d,9000,close,2,1.848552,788.725387
oblas,d,9000,close,3,1.816384,802.693813
oblas,d,9000,close,4,1.802463,808.893232
oblas,d,9000,close,5,1.816556,802.617650
oblas,d,9000,spread,1,1.846436,789.629212
oblas,d,9000,spread,2,1.826858,798.091554
oblas,d,9000,spread,3,1.807431,806.669760
oblas,d,9000,spread,4,1.810205,805.433823
oblas,d,9000,spread,5,1.805854,807.374076
oblas,d,10000,false,1,2.498115,800.603754
oblas,d,10000,false,2,2.501208,799.613732
oblas,d,10000,false,3,2.569861,778.252159
oblas,d,10000,false,4,2.500331,799.894106
oblas,d,10000,false,5,2.567219,779.053273
oblas,d,10000,close,1,2.560693,781.038487
oblas,d,10000,close,2,2.505154,798.354109
oblas,d,10000,close,3,2.502874,799.081257
oblas,d,10000,close,4,2.494424,801.788234
oblas,d,10000,close,5,2.567732,778.897540
oblas,d,10000,spread,1,2.563896,780.062896
oblas,d,10000,spread,2,2.566505,779.269988
oblas,d,10000,spread,3,2.499698,800.096804
oblas,d,10000,spread,4,2.507280,797.677119
oblas,d,10000,spread,5,2.528932,790.847640
oblas,d,11000,false,1,3.395392,784.003844
oblas,d,11000,false,2,3.332687,798.754939
oblas,d,11000,false,3,3.344310,795.978918
oblas,d,11000,false,4,3.389231,785.428800
oblas,d,11000,false,5,3.404414,781.926161
oblas,d,11000,close,1,3.326531,800.232949
oblas,d,11000,close,2,3.333981,798.444798
oblas,d,11000,close,3,3.386713,786.012973
oblas,d,11000,close,4,3.384359,786.559636
oblas,d,11000,close,5,3.333872,798.470987
oblas,d,11000,spread,1,3.401568,782.580251
oblas,d,11000,spread,2,3.323460,800.972589
oblas,d,11000,spread,3,3.335430,798.097981
oblas,d,11000,spread,4,3.408686,780.945999
oblas,d,11000,spread,5,3.378048,788.028956
oblas,d,12000,false,1,4.399749,785.499409
oblas,d,12000,false,2,4.390102,787.225453
oblas,d,12000,false,3,4.406715,784.257619
oblas,d,12000,false,4,4.404679,784.620127
oblas,d,12000,false,5,4.445388,777.435021
oblas,d,12000,close,1,4.405042,784.555567
oblas,d,12000,close,2,4.346533,795.116388
oblas,d,12000,close,3,4.370326,790.787762
oblas,d,12000,close,4,4.341652,796.010448
oblas,d,12000,close,5,4.406799,784.242712
oblas,d,12000,spread,1,4.344829,795.428233
oblas,d,12000,spread,2,4.351952,794.126324
oblas,d,12000,spread,3,4.343517,795.668555
oblas,d,12000,spread,4,4.356021,793.384555
oblas,d,12000,spread,5,4.424050,781.184690
oblas,d,13000,false,1,5.537228,793.537899
oblas,d,13000,false,2,5.547607,792.053267
oblas,d,13000,false,3,5.510542,797.380671
oblas,d,13000,false,4,5.574592,788.219090
oblas,d,13000,false,5,5.503653,798.378846
oblas,d,13000,close,1,5.491869,800.091876
oblas,d,13000,close,2,5.556079,790.845475
oblas,d,13000,close,3,5.492585,799.987590
oblas,d,13000,close,4,5.545549,792.347216
oblas,d,13000,close,5,5.563774,789.751766
oblas,d,13000,spread,1,5.519355,796.107553
oblas,d,13000,spread,2,7.752090,566.814872
oblas,d,13000,spread,3,5.642870,778.681810
oblas,d,13000,spread,4,5.553356,791.233318
oblas,d,13000,spread,5,5.584171,786.866960
oblas,d,14000,false,1,6.994521,784.614091
oblas,d,14000,false,2,7.015343,782.285304
oblas,d,14000,false,3,7.047484,778.717624
oblas,d,14000,false,4,7.006523,783.270116
oblas,d,14000,false,5,7.003669,783.589249
oblas,d,14000,close,1,6.955766,788.985738
oblas,d,14000,close,2,7.002823,783.683896
oblas,d,14000,close,3,7.038635,779.696680
oblas,d,14000,close,4,7.172843,765.108112
oblas,d,14000,close,5,7.034946,780.105520
oblas,d,14000,spread,1,7.005302,783.406632
oblas,d,14000,spread,2,7.042599,779.257768
oblas,d,14000,spread,3,7.018222,781.964429
oblas,d,14000,spread,4,7.013962,782.439374
oblas,d,14000,spread,5,7.230677,758.988448
oblas,d,15000,false,1,8.614096,783.599338
oblas,d,15000,false,2,8.563413,788.237151
oblas,d,15000,false,3,8.586502,786.117577
oblas,d,15000,false,4,8.559282,788.617555
oblas,d,15000,false,5,8.482862,795.722035
oblas,d,15000,close,1,8.545964,789.846529
oblas,d,15000,close,2,8.629483,782.202139
oblas,d,15000,close,3,8.610154,783.958082
oblas,d,15000,close,4,8.543581,790.066813
oblas,d,15000,close,5,8.582568,786.477913
oblas,d,15000,spread,1,8.546712,789.777433
oblas,d,15000,spread,2,8.640947,781.164396
oblas,d,15000,spread,3,8.468118,797.107448
oblas,d,15000,spread,4,8.586411,786.125933
oblas,d,15000,spread,5,8.512571,792.944907
oblas,d,16000,false,1,10.353222,791.251293
oblas,d,16000,false,2,10.419245,786.237391
oblas,d,16000,false,3,10.625097,771.004703
oblas,d,16000,false,4,10.327614,793.213203
oblas,d,16000,false,5,10.290352,796.085465
oblas,d,16000,close,1,10.283149,796.643134
oblas,d,16000,close,2,10.269037,797.737924
oblas,d,16000,close,3,10.242439,799.809469
oblas,d,16000,close,4,10.898859,751.638321
oblas,d,16000,close,5,10.243380,799.736031
oblas,d,16000,spread,1,10.256205,798.735951
oblas,d,16000,spread,2,10.239069,800.072718
oblas,d,16000,spread,3,10.361069,790.651979
oblas,d,16000,spread,4,10.281743,796.752056
oblas,d,16000,spread,5,10.324882,793.423124
oblas,d,17000,false,1,12.318919,797.634933
oblas,d,17000,false,2,12.343314,796.058480
oblas,d,17000,false,3,12.361259,794.902867
oblas,d,17000,false,4,12.383343,793.485263
oblas,d,17000,false,5,12.429953,790.509840
oblas,d,17000,close,1,12.398808,792.495562
oblas,d,17000,close,2,12.441249,789.792107
oblas,d,17000,close,3,12.602559,779.682892
oblas,d,17000,close,4,12.351466,795.533095
oblas,d,17000,close,5,12.359442,795.019737
oblas,d,17000,spread,1,12.333780,796.673840
oblas,d,17000,spread,2,12.404084,792.158468
oblas,d,17000,spread,3,12.603796,779.606421
oblas,d,17000,spread,4,12.385664,793.336530
oblas,d,17000,spread,5,12.430327,790.486025
oblas,d,18000,false,1,15.248845,764.910389
oblas,d,18000,false,2,14.545840,801.878777
oblas,d,18000,false,3,14.584979,799.726882
oblas,d,18000,false,4,15.284894,763.106355
oblas,d,18000,false,5,14.556945,801.267004
oblas,d,18000,close,1,14.963664,779.488223
oblas,d,18000,close,2,14.601683,798.812011
oblas,d,18000,close,3,14.536814,802.376664
oblas,d,18000,close,4,14.535786,802.433381
oblas,d,18000,close,5,14.559229,801.141340
oblas,d,18000,spread,1,14.655777,795.863663
oblas,d,18000,spread,2,14.562425,800.965480
oblas,d,18000,spread,3,15.091206,772.900433
oblas,d,18000,spread,4,14.644146,796.495752
oblas,d,18000,spread,5,14.540150,802.192546
oblas,d,19000,false,1,17.319390,792.060240
oblas,d,19000,false,2,17.473456,785.076532
oblas,d,19000,false,3,17.346489,790.822861
oblas,d,19000,false,4,18.208822,753.371088
oblas,d,19000,false,5,17.380831,789.260295
oblas,d,19000,close,1,17.217185,796.762059
oblas,d,19000,close,2,17.250312,795.231975
oblas,d,19000,close,3,17.197610,797.668976
oblas,d,19000,close,4,17.306260,792.661130
oblas,d,19000,close,5,17.260300,794.771796
oblas,d,19000,spread,1,17.353521,790.502394
oblas,d,19000,spread,2,17.590076,779.871555
oblas,d,19000,spread,3,17.291325,793.345780
oblas,d,19000,spread,4,17.280666,793.835152
oblas,d,19000,spread,5,17.392482,788.731596
oblas,d,20000,false,1,20.103793,795.869704
oblas,d,20000,false,2,20.161720,793.583093
oblas,d,20000,false,3,20.091891,796.341155
oblas,d,20000,false,4,22.924381,697.946885
oblas,d,20000,false,5,20.101115,795.975740
oblas,d,20000,close,1,20.138403,794.501910
oblas,d,20000,close,2,20.099543,796.038010
oblas,d,20000,close,3,20.094369,796.242961
oblas,d,20000,close,4,23.242565,688.392171
oblas,d,20000,close,5,20.132843,794.721341
oblas,d,20000,spread,1,20.131465,794.775759
oblas,d,20000,spread,2,20.279499,788.974138
oblas,d,20000,spread,3,20.414410,783.760095
oblas,d,20000,spread,4,20.114620,795.441312
oblas,d,20000,spread,5,20.080754,796.782830
